"","reg_id","short_title","long_title","xml_url","ConsolidationDate","RegistrationDate","LastAmendedDate","enablingauthority","repealed","incorp_references","wordcount","PRESCRIPTIVITY_prescriptions_RawCount","PRESCRIPTIVITY_permissions_RawCount","PRESCRIPTIVITY_prescriptions_Index","PRESCRIPTIVITY_permissions_Index","PRESCRIPTIVITY_Index","FLEXIBILITY_exceptions_RawCount","FLEXIBILITY_discretions_RawCount","FLEXIBILITY_exceptions_Index","FLEXIBILITY_discretions_Index","COMPLEXITY_legal_jargon_RawCount","COMPLEXITY_legal_jargon_Index","COMPLEXITY_cross_referencing_RawCount","COMPLEXITY_cross_referencing_Index","AGE_DaysLastModified","AGE_outdated_words_RawCounts","AGE_outdated_words_Index"
"3012","SOR/97-449",NA,"Experts on Missions for the Organization for the Prohibition of Chemical Weapons Privileges and Immunities in Canada Order","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-97-449.xml",NA,"1997-9-23",1997-09-23,"FOREIGN MISSIONS AND INTERNATIONAL ORGANIZATIONS ACT","no","0",145,2,0,1.37931034482759,0,3,0,0,0,0,0,0,1,0.689655172413793,7682,0,0
"3013","SOR/97-450","Commission for Environmental Cooperation Privileges and Immunities in Canada Order","Commission for Environmental Cooperation Privileges and Immunities in Canada Order","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-97-450.xml",NA,"1997-9-23",1997-09-23,"FOREIGN MISSIONS AND INTERNATIONAL ORGANIZATIONS ACT","no","0",653,6,2,0.918836140888208,0.306278713629403,2.33333333333333,0,0,0,0,2,0.306278713629403,2,0.306278713629403,7682,5,0.765696784073507
"3014","SOR/97-457",NA,"Copyright Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-97-457.xml",NA,"1997-10-1",1997-10-01,"COPYRIGHT ACT","no","2",1102,22,7,1.99637023593466,0.635208711433757,2.875,2,0,0.181488203266788,0,1,0.0907441016333938,16,1.4519056261343,7674,13,1.17967332123412
"3016","SOR/97-473",NA,"Kananaskis Falls and Horseshoe Falls Water Power Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-97-473.xml",NA,"1997-10-10",1997-10-10,"DOMINION WATER POWER ACT","no","2",137,1,2,0.72992700729927,1.45985401459854,0.666666666666667,0,0,0,0,1,0.72992700729927,1,0.72992700729927,7665,0,0
"3018","SOR/97-480",NA,"Order Respecting the Remission of Anti-Dumping Duties on Certain Hot-Dipped Galvannealed Steel Sheet for use in the Manufacture of Non-Exposed Motor Vehicle Parts","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-97-480.xml",NA,"1997-10-23",1997-10-23,"CUSTOMS TARIFF","no","0",159,1,1,0.628930817610063,0.628930817610063,1,1,0,0.628930817610063,0,2,1.25786163522013,2,1.25786163522013,7652,0,0
"3019","SOR/97-493",NA,"Benzene in Gasoline Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-97-493.xml",NA,"1997-11-6",2004-12-01,"CANADIAN ENVIRONMENTAL PROTECTION ACT, 1999","no","15",8813,87,24,0.987178032452059,0.272324974469534,3.52,33,12,0.374446839895609,0.136162487234767,5,0.0567343696811528,259,2.93884034948372,5056,21,0.238284352660842
"3020","SOR/97-501",NA,"Privileges and Immunities of the Secretariat of the Convention on Biological Diversity Order","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-97-501.xml",NA,"1997-11-20",2005-07-13,"FOREIGN MISSIONS AND INTERNATIONAL ORGANIZATIONS ACT","no","0",322,5,0,1.5527950310559,0,6,0,0,0,0,0,0,3,0.93167701863354,4832,0,0
"3021","SOR/97-503",NA,"Les Collections Shan Remission Order, 1997","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-97-503.xml",NA,"1997-11-20",1997-11-20,"CUSTOMS TARIFF","no","0",540,0,0,0,0,1,1,1,0.185185185185185,0.185185185185185,1,0.185185185185185,1,0.185185185185185,7624,1,0.185185185185185
"3022","SOR/97-506",NA,"United States Barley and Barley Products Remission Order","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-97-506.xml",NA,"1997-11-20",1997-11-20,"CUSTOMS TARIFF","no","0",239,0,0,0,0,1,1,0,0.418410041841004,0,4,1.67364016736402,4,1.67364016736402,7624,0,0
"3024","SOR/97-555",NA,"Broadcasting Distribution Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-97-555.xml",NA,"1997-12-8",2006-01-25,"BROADCASTING ACT","no","19",18793,149,44,0.792848401000372,0.234129729154472,3.33333333333333,94,23,0.500186239557282,0.122385994785292,11,0.0585324322886181,216,1.14936412494014,4636,55,0.29266216144309
"3025","SOR/97-568",NA,"Recovery of Overpayments Made to Former Members of Parliament Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-97-568.xml",NA,"1997-12-9",1997-12-09,"MEMBERS OF PARLIAMENT RETIRING ALLOWANCES ACT","no","1",722,8,4,1.10803324099723,0.554016620498615,1.8,0,1,0,0.138504155124654,2,0.277008310249307,33,4.57063711911357,7605,1,0.138504155124654
"3026","SOR/97-569",NA,"British Columbia Rules of Practice Respecting Reduction in the Number of Years of Imprisonment Without Eligibility for Parole","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-97-569.xml",NA,"1997-12-9",1997-12-09,"CRIMINAL CODE","no","0",1570,28,12,1.78343949044586,0.764331210191083,2.23076923076923,0,4,0,0.254777070063694,3,0.191082802547771,11,0.700636942675159,7605,7,0.445859872611465
"3030","SOR/97-61",NA,"Regulations prescribing a territory for the purposes of the definition <U+201C>country<U+201D> in the Customs Tariff","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-97-61.xml",NA,"1996-12-30",1996-12-30,"CUSTOMS TARIFF","no","0",120,0,0,0,0,1,0,0,0,0,0,0,3,2.5,7949,0,0
"3031","SOR/97-62",NA,"Regulations Defining Certain Expressions for the Purposes of the Customs Tariff","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-97-62.xml",NA,"1996-12-30",1996-12-30,"CUSTOMS TARIFF","no","0",472,0,0,0,0,1,1,1,0.211864406779661,0.211864406779661,1,0.211864406779661,4,0.847457627118644,7949,0,0
"3032","SOR/97-63",NA,"CIFTA Rules of Origin Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-97-63.xml",NA,"1996-12-30",1996-12-30,"CUSTOMS TARIFF","no","3",3986,9,11,0.225790265930758,0.275965880582037,0.833333333333333,8,4,0.200702458605118,0.100351229302559,1,0.0250878073256397,44,1.10386352232815,7949,2,0.0501756146512795
"3033","SOR/97-64",NA,"CIFTA Tariff Preference Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-97-64.xml",NA,"1996-12-30",1996-12-30,"CUSTOMS TARIFF","no","0",436,0,1,0,0.229357798165138,0.5,1,0,0.229357798165138,0,1,0.229357798165138,6,1.37614678899083,7949,0,0
"3034","SOR/97-65",NA,"CIFTA Rules of Origin for Casual Goods Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-97-65.xml",NA,"1996-12-30",1996-12-30,"CUSTOMS TARIFF","no","0",174,0,1,0,0.574712643678161,0.5,0,0,0,0,0,0,1,0.574712643678161,7949,0,0
"3035","SOR/97-71","Exporters<U+2019> and Producers<U+2019> Records Regulations","Exporters<U+2019> And Producers<U+2019> Records Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-97-71.xml",NA,"1996-12-30",2004-06-02,"CUSTOMS ACT","no","1",981,11,2,1.12130479102956,0.203873598369011,4,0,3,0,0.305810397553517,0,0,14,1.42711518858308,5238,3,0.305810397553517
"3036","SOR/97-72","Free Trade Agreement Advance Rulings Regulations","Free Trade Agreement Advance Rulings Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-97-72.xml",NA,"1996-12-30",2005-09-21,"CUSTOMS ACT","no","0",1848,17,8,0.91991341991342,0.432900432900433,2,1,1,0.0541125541125541,0.0541125541125541,0,0,16,0.865800865800866,4762,9,0.487012987012987
"3037","SOR/97-75",NA,"CIFTA Verification of Origin Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-97-75.xml",NA,"1996-12-30",1996-12-30,"CUSTOMS ACT","no","0",972,10,5,1.02880658436214,0.51440329218107,1.83333333333333,0,0,0,0,0,0,16,1.64609053497942,7949,9,0.925925925925926
"3038","SOR/97-77",NA,"General Import Permit No. 193 <U+2014> Roses","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-97-77.xml",NA,"1996-12-30",1996-12-30,"EXPORT AND IMPORT PERMITS ACT","no","0",314,2,2,0.636942675159236,0.636942675159236,1,1,0,0.318471337579618,0,0,0,7,2.22929936305732,7949,0,0
"3039","SOR/97-80",NA,"General Import Permit No. 6 <U+2014> Roses for Personal Use","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-97-80.xml",NA,"1996-12-30",1996-12-30,"EXPORT AND IMPORT PERMITS ACT","no","0",246,2,1,0.813008130081301,0.40650406504065,1.5,0,0,0,0,0,0,2,0.813008130081301,7949,0,0
"3040","SOR/98-106","Federal Courts Rules","Rules for Regulating the Practice and Procedure in the Federal Court of Appeal and the Federal Court","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-106.xml",NA,"1998-2-5",2005-11-30,"FEDERAL COURTS ACT","no","12",53718,612,571,1.13928292192561,1.0629584124502,1.07167832167832,247,78,0.459808630254291,0.14520272534346,53,0.0986633902974794,618,1.15045236233665,4692,270,0.502624818496593
"3041","SOR/98-126",NA,"Senate Sessional Allowance (Suspension) Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-126.xml",NA,"1998-2-19",1998-02-19,"PARLIAMENT OF CANADA ACT","no","0",122,3,0,2.45901639344262,0,4,0,0,0,0,0,0,4,3.27868852459016,7533,4,3.27868852459016
"3042","SOR/98-127",NA,"Repayment of Receipts Regulations, 1997","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-127.xml",NA,"1998-2-23",1998-02-23,"FINANCIAL ADMINISTRATION ACT","no","0",232,8,0,3.44827586206897,0,9,2,0,0.862068965517241,0,0,0,2,0.862068965517241,7529,0,0
"3043","SOR/98-128",NA,"Receipt and Deposit of Public Money Regulations, 1997","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-128.xml",NA,"1998-2-23",1998-02-23,"FINANCIAL ADMINISTRATION ACT","no","0",593,5,1,0.843170320404722,0.168634064080944,3,1,3,0.168634064080944,0.505902192242833,0,0,18,3.035413153457,7529,0,0
"3044","SOR/98-129",NA,"Electronic Payments Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-129.xml",NA,"1998-2-23",1998-02-23,"FINANCIAL ADMINISTRATION ACT","no","0",860,9,1,1.04651162790698,0.116279069767442,5,0,1,0,0.116279069767442,0,0,5,0.581395348837209,7529,4,0.465116279069767
"3045","SOR/98-130",NA,"Payments and Settlements Requisitioning Regulations, 1997","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-130.xml",NA,"1998-2-23",1998-02-23,"FINANCIAL ADMINISTRATION ACT","no","0",561,8,0,1.42602495543672,0,9,1,2,0.17825311942959,0.35650623885918,2,0.35650623885918,6,1.06951871657754,7529,3,0.53475935828877
"3046","SOR/98-135",NA,"Order Respecting the Remission of Anti-Dumping Duties on Vitreous Type I Cold-Rolled Steel","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-135.xml",NA,"1998-2-26",1998-02-26,"CUSTOMS TARIFF","no","0",131,0,1,0,0.763358778625954,0.5,1,0,0.763358778625954,0,2,1.52671755725191,2,1.52671755725191,7526,2,1.52671755725191
"3047","SOR/98-156",NA,"Industrial Hemp Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-156.xml",NA,"1998-3-12",1998-03-12,"CONTROLLED DRUGS AND SUBSTANCES ACT","no","6",6393,80,29,1.25136868449867,0.453621148130768,2.7,19,17,0.297200062568434,0.265915845455967,4,0.0625684342249335,67,1.04802127326764,7512,18,0.281557954012201
"3049","SOR/98-168",NA,"Farm Debt Mediation Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-168.xml",NA,"1998-3-13",1998-03-13,"FARM DEBT MEDIATION ACT","no","0",2350,20,17,0.851063829787234,0.723404255319149,1.16666666666667,1,2,0.0425531914893617,0.0851063829787234,5,0.212765957446809,44,1.87234042553191,7511,31,1.31914893617021
"3051","SOR/98-177",NA,"National Parks of Canada Domestic Animals Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-177.xml",NA,"1998-3-19",2005-12-14,"CANADA NATIONAL PARKS ACT","no","0",2217,27,12,1.21786197564276,0.54127198917456,2.15384615384615,15,5,0.6765899864682,0.2255299954894,4,0.18042399639152,35,1.5787099684258,4678,3,0.13531799729364
"3052","SOR/98-179","Ontario Hydro Nuclear Facilities Exclusion from Part I of the Canada Labour Code Regulations (Industrial Relations)","Ontario Hydro Nuclear Facilities Exclusion from Part I of the Canada Labour Code Regulations (Industrial Relations)","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-179.xml",NA,"1998-3-19",1998-03-19,"CANADA LABOUR CODE","no","0",468,4,0,0.854700854700855,0,5,3,0,0.641025641025641,0,1,0.213675213675214,10,2.13675213675214,7505,0,0
"3053","SOR/98-180",NA,"Ontario Hydro Nuclear Facilities Exclusion from Part II of the Canada Labour Code Regulations (Occupational Health and Safety)","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-180.xml",NA,"1998-3-19",1998-03-19,"CANADA LABOUR CODE","no","0",465,3,0,0.645161290322581,0,4,4,0,0.860215053763441,0,1,0.21505376344086,19,4.08602150537634,7505,0,0
"3054","SOR/98-181",NA,"Ontario Hydro Nuclear Facilities Exclusion from Part III of the Canada Labour Code Regulations (Labour Standards)","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-181.xml",NA,"1998-3-19",1998-03-19,"CANADA LABOUR CODE","no","0",223,0,0,0,0,1,3,0,1.34529147982063,0,1,0.448430493273543,5,2.24215246636771,7505,0,0
"3055","SOR/98-182",NA,"Ontario Hydro Nuclear Facilities Exclusion Regulations (Use of Tobacco)","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-182.xml",NA,"1998-3-19",1998-03-19,"NON-SMOKERS<U+2019> HEALTH ACT","no","0",254,1,0,0.393700787401575,0,2,3,0,1.18110236220472,0,2,0.78740157480315,7,2.75590551181102,7505,0,0
"3057","SOR/98-199",NA,"Firearms Licences Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-199.xml",NA,"1998-3-24",2004-12-15,"FIREARMS ACT","no","1",4895,71,13,1.45045965270684,0.265577119509704,5.14285714285714,12,11,0.24514811031665,0.224719101123595,16,0.326864147088866,142,2.90091930541369,5042,21,0.429009193054137
"3058","SOR/98-201",NA,"Firearms Registration Certificates Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-201.xml",NA,"1998-3-24",2004-12-15,"FIREARMS ACT","no","0",1851,26,3,1.40464613722312,0.162074554294976,6.75,5,6,0.270124257158293,0.324149108589951,1,0.0540248514316586,44,2.37709346299298,5042,11,0.594273365748244
"3059","SOR/98-202",NA,"Conditions of Transferring Firearms and Other Weapons Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-202.xml",NA,"1998-3-24",2004-12-15,"FIREARMS ACT","no","0",867,19,0,2.19146482122261,0,20,0,1,0,0.115340253748558,0,0,16,1.84544405997693,5042,2,0.230680507497116
"3060","SOR/98-203",NA,"Public Agents Firearms Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-203.xml",NA,"1998-3-24",2005-09-21,"FIREARMS ACT","no","0",2979,45,6,1.51057401812689,0.201409869083585,6.57142857142857,7,10,0.234978180597516,0.335683115139308,2,0.0671366230278617,62,2.08123531386371,4762,7,0.234978180597516
"3061","SOR/98-204",NA,"Firearms Fees Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-204.xml",NA,"1998-3-24",2004-12-15,"FIREARMS ACT","no","0",1112,2,3,0.179856115107914,0.269784172661871,0.75,7,5,0.629496402877698,0.449640287769784,0,0,26,2.33812949640288,5042,0,0
"3062","SOR/98-205",NA,"Aboriginal Peoples of Canada Adaptations Regulations (Firearms)","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-205.xml",NA,"1998-3-24",1998-03-24,"FIREARMS ACT","no","0",1786,8,2,0.447928331466965,0.111982082866741,3,5,5,0.279955207166853,0.279955207166853,2,0.111982082866741,59,3.30347144456887,7500,1,0.0559910414333707
"3063","SOR/98-206",NA,"Authorizations to Transport Restricted Firearms and Prohibited Firearms Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-206.xml",NA,"1998-3-24",2001-12-15,"FIREARMS ACT","no","0",909,9,7,0.99009900990099,0.77007700770077,1.25,0,2,0,0.22002200220022,0,0,12,1.32013201320132,6138,7,0.77007700770077
"3064","SOR/98-207",NA,"Authorizations to Carry Restricted Firearms and Certain Handguns Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-207.xml",NA,"1998-3-24",2004-12-15,"FIREARMS ACT","no","0",1074,19,2,1.76908752327747,0.186219739292365,6.66666666666667,1,4,0.0931098696461825,0.37243947858473,7,0.651769087523277,14,1.30353817504655,5042,9,0.837988826815642
"3065","SOR/98-208",NA,"Special Authority to Possess Regulations (Firearms Act)","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-208.xml",NA,"1998-3-24",1998-03-24,"FIREARMS ACT","no","0",1174,11,8,0.936967632027257,0.681431005110733,1.33333333333333,0,5,0,0.425894378194208,5,0.425894378194208,33,2.81090289608177,7500,1,0.0851788756388416
"3066","SOR/98-209",NA,"Storage, Display, Transportation and Handling of Firearms by Individuals Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-209.xml",NA,"1998-3-24",2004-12-15,"FIREARMS ACT","no","0",2898,27,20,0.93167701863354,0.690131124913734,1.33333333333333,20,6,0.690131124913734,0.20703933747412,4,0.138026224982747,28,0.966183574879227,5042,33,1.13871635610766
"3067","SOR/98-210",NA,"Storage, Display and Transportation of Firearms and Other Weapons by Businesses Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-210.xml",NA,"1998-3-24",2004-12-15,"FIREARMS ACT","no","0",2963,61,15,2.05872426594668,0.506243671954101,3.875,13,3,0.438744515693554,0.10124873439082,6,0.20249746878164,53,1.78872764090449,5042,40,1.34998312521093
"3069","SOR/98-212",NA,"Shooting Clubs and Shooting Ranges Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-212.xml",NA,"1998-3-24",2004-12-15,"FIREARMS ACT","no","0",2331,26,11,1.11540111540112,0.471900471900472,2.25,3,8,0.128700128700129,0.343200343200343,2,0.0858000858000858,47,2.01630201630202,5042,13,0.557700557700558
"3070","SOR/98-213",NA,"Firearms Records Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-213.xml",NA,"1998-3-24",1998-03-24,"FIREARMS ACT","no","5",863,17,0,1.96987253765933,0,18,2,0,0.231749710312862,0,3,0.347624565469293,37,4.28736964078795,7500,1,0.115874855156431
"3071","SOR/98-214",NA,"Importation and Exportation of Firearms Regulations (Businesses)","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-214.xml",NA,"1998-3-24",2004-12-15,"FIREARMS ACT","no","0",1228,11,3,0.895765472312704,0.244299674267101,3,2,1,0.162866449511401,0.0814332247557003,3,0.244299674267101,37,3.01302931596091,5042,7,0.570032573289902
"3072","SOR/98-215",NA,"Importation and Exportation of Firearms Regulations (Individuals)","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-215.xml",NA,"1998-3-24",1998-03-24,"FIREARMS ACT","no","0",1304,14,2,1.07361963190184,0.153374233128834,5,2,2,0.153374233128834,0.153374233128834,1,0.0766871165644172,45,3.45092024539877,7500,12,0.920245398773006
"3073","SOR/98-23",NA,"Remission Order in Respect of Goods Under the Customs Duties Reduction or Removal Order, 1988","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-23.xml",NA,"1997-12-29",1997-12-29,"CUSTOMS TARIFF","no","0",342,0,0,0,0,1,2,0,0.584795321637427,0,2,0.584795321637427,6,1.75438596491228,7585,0,0
"3074","SOR/98-230",NA,"Portions of the Department of National Defence Divestiture Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-230.xml",NA,"1998-3-31",1998-03-31,"PUBLIC SERVICE SUPERANNUATION ACT,FINANCIAL ADMINISTRATION ACT","no","0",659,1,6,0.151745068285281,0.910470409711684,0.285714285714286,3,2,0.455235204855842,0.303490136570561,0,0,25,3.79362670713202,7493,2,0.303490136570561
"3075","SOR/98-231",NA,"Portions of the Department of Public Works and Government Services Divestiture Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-231.xml",NA,"1998-3-31",1998-03-31,"PUBLIC SERVICE SUPERANNUATION ACT,FINANCIAL ADMINISTRATION ACT","no","0",660,1,6,0.151515151515152,0.909090909090909,0.285714285714286,3,2,0.454545454545455,0.303030303030303,0,0,25,3.78787878787879,7493,2,0.303030303030303
"3077","SOR/98-246",NA,"Alberta Fishery Regulations, 1998","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-246.xml",NA,"1998-4-23",2005-10-19,"FISHERIES ACT","no","2",3443,49,8,1.42317746151612,0.232355503920999,5.55555555555556,17,6,0.493755445832123,0.174266627940749,3,0.0871333139703747,38,1.10368864362475,4734,6,0.174266627940749
"3080","SOR/98-264",NA,"General Export Permit No. 37 <U+2014> Toxic Chemicals and Precursors to the United States","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-264.xml",NA,"1998-4-23",1998-04-23,"EXPORT AND IMPORT PERMITS ACT","no","0",238,1,1,0.420168067226891,0.420168067226891,1,0,1,0,0.420168067226891,0,0,3,1.26050420168067,7470,0,0
"3081","SOR/98-265",NA,"General Export Permit No. 38 <U+2014> CWC Toxic Chemical and Precursor Mixtures","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-265.xml",NA,"1998-4-23",1998-04-23,"EXPORT AND IMPORT PERMITS ACT","no","0",335,1,1,0.298507462686567,0.298507462686567,1,1,1,0.298507462686567,0.298507462686567,0,0,4,1.19402985074627,7470,0,0
"3082","SOR/98-266",NA,"General Import Permit No. 108 <U+2014> CWC Toxic Chemicals and Precursors","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-266.xml",NA,"1998-4-23",1998-04-23,"EXPORT AND IMPORT PERMITS ACT","no","0",226,1,1,0.442477876106195,0.442477876106195,1,0,1,0,0.442477876106195,0,0,3,1.32743362831858,7470,0,0
"3083","SOR/98-277",NA,"Quebec Wood Producers<U+2019> Levies (Interprovincial and Export Trade) Order","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-277.xml",NA,"1998-5-1",1998-05-01,"AGRICULTURAL PRODUCTS MARKETING ACT","no","1",342,1,2,0.292397660818713,0.584795321637427,0.666666666666667,3,0,0.87719298245614,0,0,0,2,0.584795321637427,7462,0,0
"3084","SOR/98-282",NA,"Medical Devices Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-282.xml",NA,"1998-5-7",2005-06-01,"FOOD AND DRUGS ACT","no","5",14188,165,51,1.16295460952918,0.359458697490837,3.19230769230769,54,39,0.380603326755004,0.27488018043417,34,0.239639131660558,248,1.74795601917113,4874,75,0.528615731604173
"3089","SOR/98-308",NA,"Theratronics International Limited Divestiture Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-308.xml",NA,"1998-5-28",1998-05-28,"NORDION AND THERATRONICS DIVESTITURE AUTHORIZATION ACT","no","0",707,1,9,0.141442715700141,1.27298444130127,0.2,4,2,0.565770862800566,0.282885431400283,2,0.282885431400283,37,5.23338048090523,7435,1,0.141442715700141
"3090","SOR/98-32",NA,"Regulations Respecting the Customs Duty Payable on Woollen Fabrics Originating in Commonwealth Countries","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-32.xml",NA,"1997-12-29",1997-12-29,"CUSTOMS TARIFF","no","0",474,2,0,0.421940928270042,0,3,1,0,0.210970464135021,0,2,0.421940928270042,8,1.68776371308017,7585,1,0.210970464135021
"3091","SOR/98-33",NA,"Most-Favoured-Nation Tariff Rules of Origin Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-33.xml",NA,"1997-12-29",1997-12-29,"CUSTOMS TARIFF","no","0",276,2,1,0.72463768115942,0.36231884057971,1.5,0,0,0,0,0,0,1,0.36231884057971,7585,1,0.36231884057971
"3093","SOR/98-338",NA,"Alaska Marine Lines, Inc. Remission Order","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-338.xml",NA,"1998-6-11",1998-06-11,"CUSTOMS TARIFF","no","0",229,0,1,0,0.436681222707424,0.5,1,0,0.436681222707424,0,2,0.873362445414847,8,3.49344978165939,7421,0,0
"3095","SOR/98-345",NA,"Alpine Joe Sportswear Remission Order, 1998","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-345.xml",NA,"1998-6-18",1998-06-18,"CUSTOMS TARIFF","no","0",226,0,0,0,0,1,1,0,0.442477876106195,0,2,0.884955752212389,2,0.884955752212389,7414,0,0
"3096","SOR/98-348",NA,"Safety Management Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-348.xml",NA,"1998-6-18",1998-06-18,"CANADA SHIPPING ACT, 2001","no","1",228,2,0,0.87719298245614,0,3,0,0,0,0,1,0.43859649122807,0,0,7414,0,0
"3097","SOR/98-349",NA,"Lancaster Sound Designated Area Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-349.xml",NA,"1998-6-18",1998-06-18,"CANADA PETROLEUM RESOURCES ACT","no","0",241,0,1,0,0.4149377593361,0.5,0,0,0,0,1,0.4149377593361,3,1.2448132780083,7414,0,0
"3098","SOR/98-35",NA,"Australia Tariff and New Zealand Tariff Rules of Origin Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-35.xml",NA,"1997-12-29",1997-12-29,"CUSTOMS TARIFF","no","0",304,2,2,0.657894736842105,0.657894736842105,1,0,0,0,0,0,0,1,0.328947368421053,7585,1,0.328947368421053
"3100","SOR/98-36",NA,"Commonwealth Caribbean Countries Tariff Rules of Origin Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-36.xml",NA,"1997-12-29",1997-12-29,"CUSTOMS TARIFF","no","0",492,5,1,1.01626016260163,0.203252032520325,3,1,0,0.203252032520325,0,1,0.203252032520325,6,1.21951219512195,7585,0,0
"3101","SOR/98-37",NA,"Mexico Deemed Direct Shipment (General Preferential Tariff) Regulations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/SOR-98-37.xml",NA,"1997-12-29",1997-12-29,"CUSTOMS TARIFF","no","0",134,0,0,0,0,1,0,0,0,0,0,0,1,0.746268656716418,7585,0,0
